time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2003-01-09T23:14:34.480Z,11.63,92.978,56.3,4.8,mb,46,,,1.01,us,usp000bnay,2014-11-07T01:17:34.031Z,"Andaman Islands, India region",earthquake,,13.5,,24,reviewed,us,us
2003-01-07T23:05:19.450Z,6.227,94.829,33,4.9,mb,52,,,1.2,us,usp000bn7q,2014-11-07T01:17:33.497Z,"Nicobar Islands, India region",earthquake,,,,20,reviewed,us,us
2002-12-24T10:23:37.440Z,30.445,96.634,33,4.6,mb,37,,,0.92,us,usp000bmap,2014-11-07T01:17:25.419Z,"eastern Xizang",earthquake,,,,14,reviewed,us,us
2002-12-21T22:31:13.620Z,12.985,93.271,33,4.7,mb,15,,,1.17,us,usp000bm4p,2014-11-07T01:17:24.219Z,"Andaman Islands, India region",earthquake,,,,5,reviewed,us,us
2002-12-19T22:21:35.680Z,35.301,74.494,33,5,mb,135,,,0.9,us,usp000bm0k,2014-11-07T01:17:22.795Z,"northwestern Kashmir",earthquake,,,,85,reviewed,us,us
2002-12-19T18:59:04.730Z,35.287,74.516,33,4.7,mb,95,,,1.13,us,usp000bm02,2014-11-07T01:17:22.733Z,"northwestern Kashmir",earthquake,,,,59,reviewed,us,us
2002-12-13T01:49:28.230Z,8.7,93.88,25.8,4.6,mb,32,,,0.62,us,usp000bkkk,2014-11-07T01:17:21.071Z,"Nicobar Islands, India region",earthquake,,,,16,reviewed,us,us
2002-12-13T01:45:35.770Z,8.844,94.065,33,5,mwc,68,,,0.97,us,usp000bkkj,2016-11-10T00:11:36.158Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2002-12-06T05:04:41.750Z,19.381,95.77,33,4.8,mb,77,,,1.27,us,usp000bk6k,2014-11-07T01:17:18.984Z,"Myanmar",earthquake,,,,45,reviewed,us,us
2002-12-04T19:24:11.470Z,12.961,93.1,33,4.5,mb,37,,,0.94,us,usp000bk3y,2014-11-07T01:17:18.701Z,"Andaman Islands, India region",earthquake,,,,16,reviewed,us,us
2002-12-04T11:30:53.780Z,19.379,94.513,53.5,5.6,mwc,446,,,0.75,us,usp000bk39,2016-11-10T00:07:13.668Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
2002-12-03T12:27:09.700Z,10.429,93.687,33,4.7,mb,10,,,1.24,us,usp000bk1a,2014-11-07T01:17:18.212Z,"Andaman Islands, India region",earthquake,,,,3,reviewed,us,us
2002-11-30T02:52:03.510Z,28.64,95.082,38.2,5.1,mb,164,,,0.66,us,usp000bjrf,2014-11-07T01:17:12.427Z,"Arunachal Pradesh, India",earthquake,,5.7,,85,reviewed,us,us
2002-11-30T02:11:11.990Z,5.822,89.121,33,4.6,mb,18,,,1.24,us,usp000bjre,2014-11-07T01:17:12.425Z,"North Indian Ocean",earthquake,,,,6,reviewed,us,us
2002-11-29T16:49:07.840Z,29.676,90.395,10,4.9,mb,35,,,0.83,us,usp000bjqm,2014-11-07T01:17:12.345Z,"eastern Xizang",earthquake,,,,11,reviewed,us,us
2002-11-27T21:13:38.620Z,12.94,93.138,33,4.6,mb,46,,,1.05,us,usp000bjjd,2014-11-07T01:17:11.826Z,"Andaman Islands, India region",earthquake,,,,21,reviewed,us,us
2002-11-24T13:32:46.960Z,35.318,74.834,33,4.9,mb,84,,,1,us,usp000bja6,2014-11-07T01:17:10.836Z,"northwestern Kashmir",earthquake,,,,49,reviewed,us,us
2002-11-24T12:57:00.950Z,35.339,74.785,33,4.7,mb,50,,,0.82,us,usp000bja4,2014-11-07T01:17:10.830Z,"northwestern Kashmir",earthquake,,,,21,reviewed,us,us
2002-11-23T20:02:49.040Z,33.658,71.743,33,4.7,mb,55,,,0.94,us,usp000bj8m,2014-11-07T01:17:10.689Z,"Pakistan",earthquake,,,,33,reviewed,us,us
2002-11-16T17:53:05.960Z,17.095,93.763,25.1,4.9,mb,78,,,0.69,us,usp000bhtu,2014-11-07T01:17:08.572Z,"Bay of Bengal",earthquake,,,,42,reviewed,us,us
2002-11-16T16:55:48.890Z,17.41,96.031,33,4.7,mb,15,,,0.56,us,usp000bhtp,2014-11-07T01:17:08.563Z,"Myanmar",earthquake,,,,1,reviewed,us,us
2002-11-16T09:44:52.720Z,29.768,90.48,10,4.6,mb,19,,,1.11,us,usp000bht4,2014-11-07T01:17:08.474Z,"eastern Xizang",earthquake,,,,5,reviewed,us,us
2002-11-16T09:40:13.070Z,29.768,90.523,10,4.7,mb,18,,,1.11,us,usp000bht3,2014-11-07T01:17:08.472Z,"eastern Xizang",earthquake,,,,3,reviewed,us,us
2002-11-16T08:52:21.060Z,29.667,90.409,10,4.6,mb,32,,,0.86,us,usp000bhsz,2014-11-07T01:17:08.462Z,"eastern Xizang",earthquake,,,,14,reviewed,us,us
2002-11-15T12:46:56.380Z,10.675,91.852,33,4.5,mb,6,,,0.38,us,usp000bhqm,2014-11-07T01:17:08.177Z,"Andaman Islands, India region",earthquake,,,,1,reviewed,us,us
2002-11-14T02:59:22.370Z,27.552,92.639,61,4.6,mb,27,,,0.93,us,usp000bhn4,2014-11-07T01:17:07.923Z,"Arunachal Pradesh, India",earthquake,,12.2,,11,reviewed,us,us
2002-11-10T21:54:01.490Z,17.212,93.756,32,5,mwc,211,,,0.71,us,usp000bhbz,2016-11-09T23:55:56.153Z,"Bay of Bengal",earthquake,,,,,reviewed,us,hrv
2002-11-10T03:19:01.680Z,34.306,80.828,33,4.8,mb,64,,,0.93,us,usp000bh98,2014-11-07T01:17:06.014Z,"western Xizang",earthquake,,,,27,reviewed,us,us
2002-11-05T23:39:45.440Z,31.014,86.576,41.3,4.8,mb,64,,,1.05,us,usp000bgqz,2014-11-07T01:17:01.405Z,"western Xizang",earthquake,,12.7,,25,reviewed,us,us
2002-11-03T09:12:43.240Z,13.294,95.923,33,4.7,mb,27,,,1.4,us,usp000bfza,2014-11-07T01:16:56.893Z,"Andaman Islands, India region",earthquake,,,,6,reviewed,us,us
2002-11-03T08:48:10.810Z,35.18,74.535,31.4,4.7,mb,11,,,1.12,us,usp000bfz9,2014-11-07T01:16:56.891Z,"northwestern Kashmir",earthquake,,,,1,reviewed,us,us
2002-11-03T08:45:00.040Z,13.25,95.698,33,5.4,mwc,22,,,0.92,us,usp000bfz8,2016-11-09T23:52:31.668Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2002-11-03T07:04:32.080Z,13.179,95.797,33,4.5,mb,15,,,1.41,us,usp000bfz2,2014-11-07T01:16:56.831Z,"Andaman Islands, India region",earthquake,,,,6,reviewed,us,us
2002-11-03T06:45:26.260Z,13.191,95.774,33,4.9,mb,29,,,0.98,us,usp000bfyx,2014-11-07T01:16:56.818Z,"Andaman Islands, India region",earthquake,,,,7,reviewed,us,us
2002-11-03T06:45:22.000Z,13.199,95.63,33,4.7,mb,14,,,0.99,us,usp000bfyw,2014-11-07T01:16:56.816Z,"Andaman Islands, India region",earthquake,,,,1,reviewed,us,us
2002-11-03T04:47:35.380Z,35.32,74.591,33,4.6,mb,38,,,1.06,us,usp000bfyq,2014-11-07T01:16:56.786Z,"northwestern Kashmir",earthquake,,,,15,reviewed,us,us
2002-11-02T04:47:42.200Z,12.701,92.856,33,5.8,mb,358,,,0.74,us,usp000bfvv,2017-04-26T18:00:51.060Z,"Andaman Islands, India region",earthquake,,,,126,reviewed,us,us
2002-10-26T20:28:47.980Z,35.141,96.097,33,5.4,mwc,120,,,1.05,us,usp000bfea,2016-11-09T23:48:42.084Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
2002-10-25T20:38:55.130Z,13.056,93.232,33,4.5,mb,37,,,0.92,us,usp000bfc4,2014-11-07T01:16:49.081Z,"Andaman Islands, India region",earthquake,,,,14,reviewed,us,us
2002-10-24T21:53:43.190Z,6.03,94.419,64.6,5.7,mwc,549,,,0.81,us,usp000bf9f,2016-11-10T00:49:54.064Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,hrv
2002-10-23T11:49:44.980Z,11.192,92.979,33,4.8,mb,16,,,0.93,us,usp000bf32,2014-11-07T01:16:47.990Z,"Andaman Islands, India region",earthquake,,,,6,reviewed,us,us
2002-10-22T13:51:12.970Z,7.208,94.527,33,4.8,mb,22,,,1.16,us,usp000bf0v,2014-11-07T01:16:47.632Z,"Nicobar Islands, India region",earthquake,,,,7,reviewed,us,us
2002-10-17T05:22:02.750Z,13.032,93.098,33,4.9,mb,78,,,0.88,us,usp000beqx,2014-11-07T01:16:46.060Z,"Andaman Islands, India region",earthquake,,,,40,reviewed,us,us
2002-10-16T01:31:15.130Z,21.183,93.528,40.5,5.1,mwc,169,,,0.77,us,usp000bene,2016-11-09T04:38:39.958Z,"Myanmar",earthquake,,,,,reviewed,us,hrv
2002-10-14T13:27:50.390Z,24.692,91.772,33,4.9,mb,24,,,0.73,us,usp000behn,2014-11-07T01:16:45.304Z,"India-Bangladesh border region",earthquake,,,,7,reviewed,us,us
2002-10-13T18:30:10.780Z,13.065,93.214,33,4.5,mb,34,,,0.82,us,usp000befp,2014-11-07T01:16:45.131Z,"Andaman Islands, India region",earthquake,,,,12,reviewed,us,us
2002-10-11T21:07:10.090Z,31.229,88.229,60.9,4.7,mb,48,,,1.08,us,usp000beak,2014-11-07T01:16:44.219Z,"western Xizang",earthquake,,13.5,,19,reviewed,us,us
2002-10-11T11:02:54.700Z,22.996,93.84,74,4.8,mb,35,,,0.89,us,usp000be93,2014-11-07T01:16:44.076Z,"Myanmar-India border region",earthquake,,9.8,,12,reviewed,us,us
2002-10-08T04:48:17.200Z,31.73,77.21,33,4.5,mb,12,,,1.39,us,usp000be16,2014-11-07T01:16:43.240Z,"Himachal Pradesh, India",earthquake,,,,1,reviewed,us,us
2002-10-05T22:07:13.580Z,12.994,93.099,33,4.6,mb,23,,,0.93,us,usp000bdvz,2014-11-07T01:16:42.496Z,"Andaman Islands, India region",earthquake,,,,9,reviewed,us,us
2002-10-04T21:34:23.240Z,13.001,93.292,33,4.6,mb,15,,,1.06,us,usp000bdtk,2014-11-07T01:16:42.129Z,"Andaman Islands, India region",earthquake,,,,4,reviewed,us,us
2002-10-03T07:23:11.070Z,31.695,73.704,33,4.6,mb,17,,,1.05,us,usp000bdq4,2017-04-13T22:15:49.578Z,"Pakistan",earthquake,,,,6,reviewed,us,us
2002-09-27T17:41:07.440Z,12.911,93.202,33,4.6,mb,12,,,1.27,us,usp000bd8u,2014-11-07T01:16:35.219Z,"Andaman Islands, India region",earthquake,,,,2,reviewed,us,us
2002-09-27T17:14:38.360Z,33.364,93.567,33,5.1,mwc,145,,,0.94,us,usp000bd8n,2016-11-09T23:35:03.468Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
2002-09-27T15:20:45.960Z,23.176,93.911,62,4.8,mb,92,,,0.71,us,usp000bd89,2014-11-07T01:16:35.172Z,"Myanmar-India border region",earthquake,,,,55,reviewed,us,us
2002-09-20T03:36:58.190Z,13.089,93.173,33,4.7,mb,66,,,0.87,us,usp000bcp9,2014-11-07T01:16:32.863Z,"Andaman Islands, India region",earthquake,,,,34,reviewed,us,us
2002-09-18T12:01:36.310Z,13.112,93.168,33,5.5,mwb,282,,,0.88,us,usp000bck8,2016-11-09T23:30:51.171Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
2002-09-18T11:27:38.410Z,25.062,65.615,47.1,4.9,mb,82,,,0.93,us,usp000bck6,2014-11-07T01:16:32.532Z,"Pakistan",earthquake,,,,53,reviewed,us,us
2002-09-14T22:12:36.600Z,13.054,93.175,33,5,mb,185,,,0.77,us,usp000bc8v,2014-11-07T01:16:31.257Z,"Andaman Islands, India region",earthquake,,,,80,reviewed,us,us
2002-09-14T22:10:52.530Z,12.889,93.273,33,4.6,mb,12,,,0.8,us,usp000bc8u,2014-11-07T01:16:31.255Z,"Andaman Islands, India region",earthquake,,,,1,reviewed,us,us
2002-09-14T19:58:36.950Z,13.055,93.157,33,5.8,mwb,480,,,0.88,us,usp000bc8h,2016-11-09T23:28:56.124Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
2002-09-14T15:10:09.960Z,12.868,93.211,33,4.6,mb,18,,,1.23,us,usp000bc80,2014-11-07T01:16:31.120Z,"Andaman Islands, India region",earthquake,,,,4,reviewed,us,us
2002-09-14T09:11:05.290Z,12.964,93.257,33,4.5,mb,13,,,0.85,us,usp000bc7e,2014-11-07T01:16:30.959Z,"Andaman Islands, India region",earthquake,,,,2,reviewed,us,us
2002-09-14T06:56:57.300Z,12.951,93.2,33,4.5,mb,16,,,0.57,us,usp000bc75,2014-11-07T01:16:30.914Z,"Andaman Islands, India region",earthquake,,,,2,reviewed,us,us
2002-09-13T23:44:46.390Z,13.041,93.189,33,4.6,mb,42,,,0.94,us,usp000bc6e,2014-11-07T01:16:30.864Z,"Andaman Islands, India region",earthquake,,,,18,reviewed,us,us
2002-09-13T23:14:07.750Z,12.952,93.107,33,5.1,mb,169,,,0.93,us,usp000bc6a,2014-11-07T01:16:30.846Z,"Andaman Islands, India region",earthquake,,,,77,reviewed,us,us
2002-09-13T22:39:13.010Z,13.027,93.073,33,4.7,mb,21,,,1.04,us,usp000bc66,2014-11-07T01:16:30.822Z,"Andaman Islands, India region",earthquake,,,,4,reviewed,us,us
2002-09-13T22:28:29.460Z,13.036,93.068,21,6.5,mwc,646,,,0.9,us,usp000bc65,2017-04-26T18:00:32.168Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,hrv
2002-09-01T03:07:56.790Z,12.201,93.719,153.1,4.6,mb,104,,,0.89,us,usp000bb1e,2014-11-07T01:16:23.759Z,"Andaman Islands, India region",earthquake,,,,56,reviewed,us,us
2002-08-31T12:40:35.370Z,29.871,87.878,33,5,mb,123,,,1.16,us,usp000bb00,2014-11-07T01:16:21.768Z,"western Xizang",earthquake,,,,82,reviewed,us,us
2002-08-22T04:50:14.270Z,29.818,88.087,38.5,4.5,mb,36,,,1.13,us,usp000bacy,2014-11-07T01:16:18.431Z,"western Xizang",earthquake,,13.6,,18,reviewed,us,us
2002-08-09T21:00:55.890Z,23.409,70.306,10,4.6,mb,32,,,1.12,us,usp000b9kq,2017-04-26T18:00:27.870Z,"Gujarat, India",earthquake,,,,15,reviewed,us,us
2002-08-06T23:30:01.020Z,29.912,87.87,33,4.6,mb,51,,,1.13,us,usp000b9ef,2014-11-07T01:16:13.932Z,"western Xizang",earthquake,,,,34,reviewed,us,us
2002-08-06T06:05:58.310Z,8.337,93.432,79.2,5.1,mwc,190,,,0.95,us,usp000b9d7,2016-11-09T23:10:15.322Z,"Nicobar Islands, India region",earthquake,,8.2,,,reviewed,us,hrv
2002-07-21T13:02:09.040Z,9.316,93.667,33,4.7,mb,9,,,0.75,us,usp000b8gs,2014-11-07T01:16:05.419Z,"Nicobar Islands, India region",earthquake,,,,1,reviewed,us,us
2002-07-18T15:52:50.480Z,21.2,98.266,33,4.5,mb,16,,,0.94,us,usp000b8b9,2014-11-07T01:16:04.829Z,"Myanmar",earthquake,,,,6,reviewed,us,us
2002-07-14T02:17:54.150Z,23.518,93.901,79.5,4.6,mb,11,,,1.34,us,usp000b82d,2014-11-07T01:16:03.762Z,"Myanmar-India border region",earthquake,,19.8,,4,reviewed,us,us
2002-07-14T01:15:11.280Z,23.92,94.225,65.4,4.7,mb,88,,,0.77,us,usp000b829,2014-11-07T01:16:03.748Z,"Myanmar",earthquake,,,,47,reviewed,us,us
2002-07-13T20:06:27.540Z,30.797,69.979,33,5.8,mwc,317,,,1.24,us,usp000b81v,2016-11-09T22:58:30.729Z,"Pakistan",earthquake,,,,,reviewed,us,hrv
2002-07-09T03:08:05.280Z,29.889,87.995,33,4.7,mb,58,,,1.07,us,usp000b7sh,2014-11-07T01:16:02.004Z,"western Xizang",earthquake,,,,27,reviewed,us,us
2002-07-04T01:03:36.700Z,22.911,94.655,113.7,4.6,mb,70,,,0.68,us,usp000b7ep,2014-11-07T01:15:59.492Z,"Myanmar",earthquake,,7.1,,36,reviewed,us,us
2002-06-29T06:54:43.490Z,34.132,94.495,33,5.6,mwc,231,,,0.92,us,usp000b752,2016-11-09T22:52:09.438Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
2002-06-28T10:18:55.440Z,28.376,66.477,33,4.6,mb,46,,,0.92,us,usp000b73a,2014-11-07T01:15:54.594Z,"Pakistan",earthquake,,,,29,reviewed,us,us
2002-06-21T14:15:54.600Z,34.267,80.768,33,4.7,mb,45,,,0.96,us,usp000b6nc,2014-11-07T01:15:52.292Z,"western Xizang",earthquake,,,,21,reviewed,us,us
2002-06-20T05:40:43.380Z,25.842,88.932,39.8,4.5,mb,30,,,1.08,us,usp000b6jd,2017-04-26T18:00:19.199Z,"India-Bangladesh border region",earthquake,,13.3,,13,reviewed,us,us
2002-06-17T02:55:29.190Z,34.137,94.375,10,4.8,mb,58,,,1.14,us,usp000b6ak,2014-11-07T01:15:50.756Z,"southern Qinghai, China",earthquake,,,,37,reviewed,us,us
2002-06-06T01:35:52.320Z,30.457,81.251,33,4.7,mb,29,,,1.33,us,usp000b5m1,2014-11-07T01:15:46.533Z,"western Xizang",earthquake,,,,11,reviewed,us,us
2002-06-05T16:06:35.000Z,10.91,92.659,33,4.5,mb,11,,,1.14,us,usp000b5k4,2014-11-07T01:15:46.421Z,"Andaman Islands, India region",earthquake,,,,1,reviewed,us,us
2002-06-04T14:47:16.310Z,30.473,81.447,33,4.6,mb,45,,,1.03,us,usp000b5h5,2014-11-07T01:15:45.908Z,"western Xizang",earthquake,,,,22,reviewed,us,us
2002-06-04T14:36:05.800Z,30.595,81.44,33,5.6,mwc,273,,,0.83,us,usp000b5h4,2016-11-09T22:40:44.217Z,"western Xizang",earthquake,,,,,reviewed,us,hrv
2002-06-03T20:17:29.560Z,25.446,63.44,33,4.6,mb,86,,,1,us,usp000b5g1,2014-11-07T01:15:45.614Z,"southwestern Pakistan",earthquake,,,,49,reviewed,us,us
2002-05-30T21:11:38.870Z,33.489,90.651,49.7,4.8,mb,87,,,0.99,us,usp000b58s,2014-11-07T01:15:41.408Z,"Xizang-Qinghai border region",earthquake,,10.1,,51,reviewed,us,us
2002-05-30T08:39:15.830Z,9.663,93.285,81.8,4.6,mb,74,,,1,us,usp000b57t,2014-11-07T01:15:41.289Z,"Nicobar Islands, India region",earthquake,,,,37,reviewed,us,us
2002-05-28T04:00:14.310Z,33.739,95.87,33,4.5,mb,27,,,1.34,us,usp000b53b,2014-11-07T01:15:40.744Z,"southern Qinghai, China",earthquake,,,,7,reviewed,us,us
2002-05-26T06:09:27.590Z,23.942,96.127,33,4.5,mb,39,,,1.21,us,usp000b4zn,2014-11-07T01:15:40.357Z,"Myanmar",earthquake,,,,10,reviewed,us,us
2002-05-17T23:05:49.320Z,11.766,92.371,33,4.7,mb,82,,,0.92,us,usp000b4h0,2014-11-07T01:15:38.203Z,"Andaman Islands, India region",earthquake,,,,37,reviewed,us,us
2002-05-09T01:09:20.620Z,29.826,87.837,33.6,4.6,mb,37,,,1.12,us,usp000b3zs,2014-11-07T01:15:35.907Z,"western Xizang",earthquake,,14,,19,reviewed,us,us
2002-05-07T09:39:33.140Z,21.613,93.863,53.9,4.5,mb,40,,,0.88,us,usp000b3ws,2014-11-07T01:15:35.445Z,"Myanmar",earthquake,,,,18,reviewed,us,us
2002-05-05T04:54:41.530Z,22.59,91.847,33,4.5,mb,10,,,1.16,us,usp000b3s3,2014-11-07T01:15:34.871Z,"Bangladesh",earthquake,,,,4,reviewed,us,us
2002-05-04T06:07:45.950Z,28.96,68.972,33,4.8,mb,87,,,0.92,us,usp000b3pk,2014-11-07T01:15:34.174Z,"Pakistan",earthquake,,,,42,reviewed,us,us
2002-04-19T00:16:49.360Z,9.835,93.592,33,5,mb,201,,,0.78,us,usp000b2qw,2014-11-07T01:15:26.542Z,"Nicobar Islands, India region",earthquake,,,,86,reviewed,us,us
2002-04-18T22:12:58.690Z,35.358,74.33,33,4.7,mb,130,,,0.84,us,usp000b2qf,2014-11-07T01:15:26.498Z,"northwestern Kashmir",earthquake,,,,81,reviewed,us,us
2002-04-02T19:57:21.290Z,29.287,87.009,33,4.6,mb,16,,,1.14,us,usp000b1m8,2014-11-07T01:15:20.220Z,"western Xizang",earthquake,,,,2,reviewed,us,us
2002-03-30T06:17:46.640Z,23.483,70.345,10,4.5,mb,48,,,1.15,us,usp000b1bn,2017-04-13T22:15:17.404Z,"Gujarat, India",earthquake,,,,22,reviewed,us,us
2002-03-27T16:49:03.740Z,26.514,93.041,43.7,4.5,mb,55,,,0.9,us,usp000b16k,2014-11-07T01:15:14.741Z,"Assam, India",earthquake,,,,25,reviewed,us,us
2002-03-23T04:56:25.890Z,29.863,87.928,33,4.7,mb,61,,,1.03,us,usp000b0w4,2014-11-07T01:15:13.119Z,"western Xizang",earthquake,,,,31,reviewed,us,us
2002-03-22T06:49:42.700Z,13.836,93.211,33,4.6,mb,52,,,0.97,us,usp000b0ud,2014-11-07T01:15:12.860Z,"Andaman Islands, India region",earthquake,,,,24,reviewed,us,us
2002-03-21T05:02:07.680Z,34.793,85.691,10,4.5,mb,19,,,1.05,us,usp000b0s7,2014-11-07T01:15:12.632Z,"western Xizang",earthquake,,,,2,reviewed,us,us
2002-03-17T12:39:16.850Z,34.221,80.723,33,4.5,mb,38,,,0.85,us,usp000b0gz,2014-11-07T01:15:11.375Z,"western Xizang",earthquake,,,,13,reviewed,us,us
2002-03-12T20:51:13.940Z,13.853,93.198,33,4.8,mb,113,,,0.85,us,usp000b06s,2014-11-07T01:15:07.900Z,"Andaman Islands, India region",earthquake,,,,57,reviewed,us,us
2002-03-12T09:40:21.770Z,30.584,70.902,33,4.6,mb,30,,,0.87,us,usp000b05w,2017-04-13T22:15:14.402Z,"Pakistan",earthquake,,,,11,reviewed,us,us
2002-03-11T00:09:43.270Z,14.041,93.109,33,4.6,mb,10,,,1.02,us,usp000b02v,2014-11-07T01:15:07.325Z,"Andaman Islands, India region",earthquake,,,,2,reviewed,us,us
2002-03-10T17:53:44.360Z,32.837,93.179,33,4.5,mb,23,,,0.92,us,usp000b029,2014-11-07T01:15:07.274Z,"Xizang-Qinghai border region",earthquake,,,,7,reviewed,us,us
2002-03-09T18:43:02.360Z,29.955,79.966,33,4.6,mb,20,,,0.68,us,usp000b00g,2014-11-07T01:15:07.088Z,"Uttaranchal, India",earthquake,,,,4,reviewed,us,us
2002-03-07T15:50:18.920Z,29.625,84.419,70,4.6,mb,16,,,0.88,us,usp000azw0,2014-11-07T01:15:05.714Z,"western Xizang",earthquake,,12,,4,reviewed,us,us
2002-03-02T08:16:17.230Z,32.705,70.036,33,4.6,mb,38,,,1.06,us,usp000azes,2014-11-07T01:15:01.812Z,"Pakistan",earthquake,,,,16,reviewed,us,us
2002-02-22T02:59:13.410Z,31.827,72.21,33,4.5,mb,28,,,0.89,us,usp000ayxf,2017-04-13T22:15:09.459Z,"Pakistan",earthquake,,,,10,reviewed,us,us
2002-02-18T22:33:55.520Z,35.251,72.68,33,4.7,mb,36,,,1.01,us,usp000ayqw,2014-11-07T01:14:56.212Z,"Pakistan",earthquake,,,,11,reviewed,us,us
2002-02-06T21:09:47.760Z,11.15,92.415,33,4.8,mb,23,,,0.68,us,usp000axxx,2014-11-07T01:14:53.123Z,"Andaman Islands, India region",earthquake,,,,8,reviewed,us,us
2002-01-29T11:42:26.520Z,9.479,93.569,94.4,4.7,mb,66,,,1.14,us,usp000axda,2014-11-07T01:14:46.348Z,"Nicobar Islands, India region",earthquake,,10,,26,reviewed,us,us
2002-01-27T22:33:43.630Z,33.123,75.91,40,5.3,mwc,97,,,0.94,us,usp000axa6,2016-11-09T21:45:28.734Z,"eastern Kashmir",earthquake,,8.2,,,reviewed,us,hrv
2002-01-17T14:42:56.900Z,26.276,96.41,96,4.5,mb,44,,,0.68,us,usp000awnc,2014-11-07T01:14:42.386Z,"Myanmar",earthquake,,9.5,,22,reviewed,us,us
2002-01-09T23:52:41.930Z,23.557,70.203,10,4.8,mb,73,,,0.81,us,usp000aw4u,2017-04-13T22:14:59.470Z,"Gujarat, India",earthquake,,,,50,reviewed,us,us
2002-01-05T04:51:36.430Z,34.696,70.479,73.8,4.8,mb,16,,,0.88,us,usp000avvg,2014-11-07T01:14:38.718Z,"Hindu Kush region, Afghanistan",earthquake,,16.3,,2,reviewed,us,us
2002-01-04T20:30:17.980Z,32.804,95.284,33,4.6,mb,39,,,1.26,us,usp000avuf,2014-11-07T01:14:38.594Z,"southern Qinghai, China",earthquake,,,,15,reviewed,us,us
2001-12-30T13:56:42.580Z,35.224,76.862,33,4.7,mb,21,,,1.12,us,usp000avj6,2014-11-07T01:14:33.285Z,"northwestern Kashmir",earthquake,,,,7,reviewed,us,us
2001-12-29T02:27:14.440Z,31.415,70.284,53.6,4.5,mb,29,,,1.41,us,usp000avff,2014-11-07T01:14:32.957Z,"Pakistan",earthquake,,12.7,,7,reviewed,us,us
2001-12-25T05:44:47.810Z,35.251,77.011,33,4.6,mb,41,,,1.34,us,usp000av84,2014-11-07T01:14:31.606Z,"Kashmir-Xinjiang border region",earthquake,,,,20,reviewed,us,us
2001-12-21T17:33:21.110Z,23.765,70.051,10,4.6,mb,24,,,1.32,us,usp000av10,2017-04-13T22:14:55.548Z,"Gujarat, India",earthquake,,,,7,reviewed,us,us
2001-12-21T09:26:03.370Z,32.381,87.96,50.8,4.8,mb,16,,,1.22,us,usp000av02,2014-11-07T01:14:30.577Z,"western Xizang",earthquake,,15.3,,1,reviewed,us,us
2001-12-19T07:54:07.960Z,23.632,90.376,10,4.5,mb,13,,,0.75,us,usp000auw4,2017-04-26T17:59:36.745Z,"Bangladesh",earthquake,,,,2,reviewed,us,us
2001-12-18T02:22:00.070Z,29.612,81.78,33,4.9,mb,64,,,0.86,us,usp000ausp,2014-11-07T01:14:29.636Z,"Nepal",earthquake,,,,34,reviewed,us,us
2001-12-13T02:05:07.380Z,33.15,95.601,48.5,4.6,mb,36,,,1.01,us,usp000auh6,2014-11-07T01:14:28.307Z,"southern Qinghai, China",earthquake,,12,,15,reviewed,us,us
2001-12-02T22:41:13.790Z,27.15,88.171,33,5.1,mb,147,,,0.95,us,usp000atwn,2014-11-07T01:14:24.740Z,"Sikkim, India",earthquake,,,,63,reviewed,us,us
2001-11-30T21:46:04.570Z,29.327,81.638,33,4.7,mb,37,,,0.81,us,usp000ats9,2014-11-07T01:14:20.335Z,"Nepal",earthquake,,,,16,reviewed,us,us
2001-11-29T20:37:05.880Z,29.797,68.525,33,4.5,mb,17,,,1.37,us,usp000atqf,2014-11-07T01:14:19.967Z,"Pakistan",earthquake,,,,1,reviewed,us,us
2001-11-27T17:56:55.110Z,29.51,81.739,33,5.1,mb,148,,,1.13,us,usp000atkf,2014-11-07T01:14:19.346Z,"Nepal",earthquake,,,,93,reviewed,us,us
2001-11-27T08:53:54.080Z,29.548,81.745,33,5.4,mwc,295,,,0.95,us,usp000atk2,2016-11-10T00:04:03.935Z,"Nepal",earthquake,,,,,reviewed,us,hrv
2001-11-27T08:46:19.160Z,29.39,81.631,33,4.8,mb,32,,,0.89,us,usp000atk0,2014-11-07T01:14:19.280Z,"Nepal",earthquake,,,,9,reviewed,us,us
2001-11-27T07:31:52.330Z,29.606,81.752,33,5.5,mwc,348,,,0.88,us,usp000atjx,2016-11-10T00:04:03.169Z,"Nepal",earthquake,,,,,reviewed,us,hrv
2001-11-24T02:42:39.650Z,23.615,70.414,10,4.6,mb,21,,,1.38,us,usp000atcx,2017-04-13T22:14:50.199Z,"Gujarat, India",earthquake,,,,9,reviewed,us,us
